Index,Flag,L1,L2,L1_02
14233_RNA,1,T cell,CD8 Naive,T cell_RNA
14235_RNA,1,T cell,CD8 Naive,T cell_RNA
14236_RNA,1,T cell,CD4 Memory,T cell_RNA
14237_RNA,1,T cell,CD8 Memory_2,T cell_RNA
14238_RNA,1,T cell,CD8 Naive,T cell_RNA
14240_RNA,1,T cell,CD4 Memory,T cell_RNA
14244_RNA,1,T cell,CD8 Naive,T cell_RNA
14245_RNA,1,T cell,CD4 Naive,T cell_RNA
14246_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14248_RNA,1,Progenitor cells,LMPP,Progenitor cells_RNA
14250_RNA,1,T cell,CD8 Naive,T cell_RNA
14254_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14258_RNA,1,T cell,CD4 Memory,T cell_RNA
14260_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
14262_RNA,1,T cell,CD4 Memory,T cell_RNA
14265_RNA,1,B cell,Naive B,B cell_RNA
14272_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14274_RNA,1,NK,NK,NK_RNA
14275_RNA,1,T cell,CD4 Memory,T cell_RNA
14276_RNA,1,T cell,CD4 Naive,T cell_RNA
14277_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
14282_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14285_RNA,1,NK,NK,NK_RNA
14286_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
14290_RNA,1,T cell,CD8 Memory_1,T cell_RNA
14291_RNA,1,T cell,CD8 Naive,T cell_RNA
14292_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14293_RNA,1,NK,NK,NK_RNA
14294_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
14297_RNA,1,B cell,Memory B,B cell_RNA
14298_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
14300_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14301_RNA,1,T cell,gdT,T cell_RNA
14302_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14304_RNA,1,T cell,CD8 Memory_2,T cell_RNA
14305_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14306_RNA,1,T cell,CD4 Memory,T cell_RNA
14310_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14311_RNA,1,B cell,Naive B,B cell_RNA
14313_RNA,1,T cell,CD4 Naive,T cell_RNA
14315_RNA,1,T cell,CD8 Naive,T cell_RNA
14318_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14319_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
14327_RNA,1,T cell,CD4 Memory,T cell_RNA
14329_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14330_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
14332_RNA,1,T cell,CD8 Naive,T cell_RNA
14339_RNA,1,B cell,Naive B,B cell_RNA
14340_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
14343_RNA,1,T cell,CD4 Memory,T cell_RNA
14344_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14349_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14351_RNA,1,T cell,CD4 Memory,T cell_RNA
14352_RNA,1,T cell,CD8 Naive,T cell_RNA
14356_RNA,1,B cell,Naive B,B cell_RNA
14358_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14359_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14360_RNA,1,Mono/DC,cDC2,Mono/DC_RNA
14361_RNA,1,T cell,CD4 Naive,T cell_RNA
14362_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
14366_RNA,1,T cell,CD4 Memory,T cell_RNA
14370_RNA,1,T cell,CD4 Naive,T cell_RNA
14372_RNA,1,B cell,Naive B,B cell_RNA
14378_RNA,1,B cell,Memory B,B cell_RNA
14380_RNA,1,T cell,CD4 Memory,T cell_RNA
14381_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14382_RNA,1,T cell,CD8 Naive,T cell_RNA
14384_RNA,1,T cell,CD8 Memory_1,T cell_RNA
14389_RNA,1,T cell,CD8 Naive,T cell_RNA
14390_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
14391_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
14392_RNA,1,B cell,Plasmablast,B cell_RNA
14394_RNA,1,T cell,CD4 Naive,T cell_RNA
14398_RNA,1,T cell,CD8 Effector_1,T cell_RNA
14400_RNA,1,T cell,MAIT,T cell_RNA
14401_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
14403_RNA,1,T cell,CD4 Memory,T cell_RNA
14408_RNA,1,NK,NK,NK_RNA
14410_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14411_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14413_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14424_RNA,1,T cell,CD8 Naive,T cell_RNA
14425_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14427_RNA,1,B cell,Memory B,B cell_RNA
14428_RNA,1,B cell,Memory B,B cell_RNA
14429_RNA,1,T cell,CD4 Memory,T cell_RNA
14430_RNA,1,T cell,CD4 Naive,T cell_RNA
14431_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14432_RNA,1,B cell,Memory B,B cell_RNA
14433_RNA,1,T cell,CD4 Memory,T cell_RNA
14434_RNA,1,T cell,CD8 Naive,T cell_RNA
14436_RNA,1,NK,NK,NK_RNA
14437_RNA,1,T cell,MAIT,T cell_RNA
14439_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14440_RNA,1,NK,NK,NK_RNA
14442_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14443_RNA,1,T cell,CD8 Naive,T cell_RNA
14455_RNA,1,T cell,CD8 Memory_2,T cell_RNA
14458_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14459_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
14461_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
14462_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14463_RNA,1,Mono/DC,cDC2,Mono/DC_RNA
14464_RNA,1,T cell,CD8 Naive,T cell_RNA
14469_RNA,1,NK,NK,NK_RNA
14470_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
14471_RNA,1,B cell,Naive B,B cell_RNA
14472_RNA,1,T cell,CD8 Naive,T cell_RNA
14473_RNA,1,T cell,CD4 Memory,T cell_RNA
14477_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
14479_RNA,1,T cell,CD4 Naive,T cell_RNA
14481_RNA,1,Mono/DC,cDC2,Mono/DC_RNA
14482_RNA,1,B cell,Naive B,B cell_RNA
14483_RNA,1,T cell,CD8 Memory_2,T cell_RNA
14485_RNA,1,T cell,CD8 Naive,T cell_RNA
14486_RNA,1,T cell,CD4 Memory,T cell_RNA
14487_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
14488_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14489_RNA,1,T cell,CD4 Memory,T cell_RNA
14490_RNA,1,B cell,Memory B,B cell_RNA
14492_RNA,1,T cell,CD4 Naive,T cell_RNA
14493_RNA,1,T cell,CD4 Naive,T cell_RNA
14495_RNA,1,Progenitor cells,Prog_B 2,Progenitor cells_RNA
14496_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
14498_RNA,1,Progenitor cells,Prog_B 2,Progenitor cells_RNA
14499_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14501_RNA,1,T cell,CD8 Naive,T cell_RNA
14502_RNA,1,NK,NK,NK_RNA
14503_RNA,1,T cell,CD4 Naive,T cell_RNA
14504_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14508_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14509_RNA,1,T cell,CD4 Naive,T cell_RNA
14518_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
14520_RNA,1,T cell,CD4 Naive,T cell_RNA
14524_RNA,1,T cell,MAIT,T cell_RNA
14529_RNA,1,T cell,CD4 Memory,T cell_RNA
14530_RNA,1,Progenitor cells,Prog_DC,Progenitor cells_RNA
14531_RNA,1,T cell,CD8 Naive,T cell_RNA
14532_RNA,1,T cell,CD8 Naive,T cell_RNA
14533_RNA,1,T cell,CD8 Naive,T cell_RNA
14534_RNA,1,T cell,CD8 Naive,T cell_RNA
14535_RNA,1,B cell,Naive B,B cell_RNA
14537_RNA,1,T cell,CD4 Memory,T cell_RNA
14538_RNA,1,T cell,CD8 Naive,T cell_RNA
14540_RNA,1,B cell,Memory B,B cell_RNA
14541_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14544_RNA,1,T cell,CD4 Memory,T cell_RNA
14546_RNA,1,NK,NK,NK_RNA
14549_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14550_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14551_RNA,1,NK,NK,NK_RNA
14552_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
14553_RNA,1,T cell,CD4 Memory,T cell_RNA
14555_RNA,1,T cell,MAIT,T cell_RNA
14560_RNA,1,T cell,CD8 Naive,T cell_RNA
14561_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14563_RNA,1,T cell,CD8 Naive,T cell_RNA
14564_RNA,1,T cell,CD4 Memory,T cell_RNA
14569_RNA,1,T cell,gdT,T cell_RNA
14571_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14572_RNA,1,T cell,CD4 Naive,T cell_RNA
14574_RNA,1,Mono/DC,cDC2,Mono/DC_RNA
14584_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
14588_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14589_RNA,1,T cell,CD4 Naive,T cell_RNA
14590_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14593_RNA,1,T cell,CD8 Memory_2,T cell_RNA
14596_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14599_RNA,1,T cell,CD8 Naive,T cell_RNA
14600_RNA,1,NK,NK,NK_RNA
14601_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14602_RNA,1,T cell,gdT,T cell_RNA
14605_RNA,1,B cell,Memory B,B cell_RNA
14606_RNA,1,NK,NK,NK_RNA
14607_RNA,1,T cell,CD4 Naive,T cell_RNA
14608_RNA,1,B cell,Naive B,B cell_RNA
14609_RNA,1,T cell,CD4 Memory,T cell_RNA
14611_RNA,1,T cell,CD4 Naive,T cell_RNA
14612_RNA,1,NK,NK,NK_RNA
14613_RNA,1,T cell,CD8 Naive,T cell_RNA
14614_RNA,1,T cell,CD4 Memory,T cell_RNA
14616_RNA,1,B cell,Naive B,B cell_RNA
14621_RNA,1,B cell,Naive B,B cell_RNA
14623_RNA,1,T cell,CD4 Naive,T cell_RNA
14624_RNA,1,T cell,CD4 Naive,T cell_RNA
14625_RNA,1,T cell,CD8 Naive,T cell_RNA
14626_RNA,1,NK,NK,NK_RNA
14627_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14629_RNA,1,T cell,CD4 Memory,T cell_RNA
14633_RNA,1,T cell,CD4 Memory,T cell_RNA
14634_RNA,1,T cell,CD4 Naive,T cell_RNA
14635_RNA,1,T cell,CD8 Naive,T cell_RNA
14636_RNA,1,Progenitor cells,HSC,Progenitor cells_RNA
14637_RNA,1,NK,NK,NK_RNA
14638_RNA,1,Mono/DC,pDC,Mono/DC_RNA
14639_RNA,1,T cell,CD4 Memory,T cell_RNA
14640_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
14642_RNA,1,B cell,Memory B,B cell_RNA
14643_RNA,1,T cell,gdT,T cell_RNA
14644_RNA,1,T cell,CD8 Naive,T cell_RNA
14645_RNA,1,B cell,Memory B,B cell_RNA
14648_RNA,1,T cell,Treg,T cell_RNA
14649_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14650_RNA,1,T cell,CD4 Memory,T cell_RNA
14654_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
14655_RNA,1,T cell,CD4 Memory,T cell_RNA
14657_RNA,1,T cell,CD4 Naive,T cell_RNA
14658_RNA,1,B cell,Memory B,B cell_RNA
14660_RNA,1,T cell,CD8 Naive,T cell_RNA
14661_RNA,1,T cell,CD4 Memory,T cell_RNA
14663_RNA,1,T cell,CD8 Naive,T cell_RNA
14667_RNA,1,NK,CD56 bright NK,NK_RNA
14668_RNA,1,T cell,CD4 Memory,T cell_RNA
14670_RNA,1,T cell,CD8 Naive,T cell_RNA
14672_RNA,1,NK,NK,NK_RNA
14674_RNA,1,T cell,CD4 Memory,T cell_RNA
14676_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14677_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14681_RNA,1,T cell,CD8 Naive,T cell_RNA
14682_RNA,1,T cell,CD4 Naive,T cell_RNA
14683_RNA,1,B cell,Memory B,B cell_RNA
14684_RNA,1,Progenitor cells,Prog_B 1,Progenitor cells_RNA
14687_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14689_RNA,1,T cell,CD8 Memory_2,T cell_RNA
14694_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14695_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14697_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
14698_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14701_RNA,1,T cell,CD8 Naive,T cell_RNA
14706_RNA,1,T cell,CD4 Memory,T cell_RNA
14710_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14711_RNA,1,T cell,CD4 Naive,T cell_RNA
14712_RNA,1,T cell,CD4 Naive,T cell_RNA
14713_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
14716_RNA,1,T cell,CD8 Effector_1,T cell_RNA
14717_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14725_RNA,1,T cell,CD8 Naive,T cell_RNA
14726_RNA,1,B cell,Naive B,B cell_RNA
14728_RNA,1,T cell,Treg,T cell_RNA
14729_RNA,1,T cell,CD8 Naive,T cell_RNA
14732_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14736_RNA,1,Progenitor cells,LMPP,Progenitor cells_RNA
14737_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14738_RNA,1,B cell,Memory B,B cell_RNA
14739_RNA,1,B cell,Naive B,B cell_RNA
14740_RNA,1,T cell,CD4 Memory,T cell_RNA
14742_RNA,1,NK,NK,NK_RNA
14744_RNA,1,NK,NK,NK_RNA
14745_RNA,1,B cell,Memory B,B cell_RNA
14748_RNA,1,T cell,CD8 Effector_2,T cell_RNA
14749_RNA,1,B cell,Plasmablast,B cell_RNA
14750_RNA,1,B cell,Memory B,B cell_RNA
14751_RNA,1,Progenitor cells,Prog_Mk,Progenitor cells_RNA
14752_RNA,1,T cell,CD8 Naive,T cell_RNA
14754_RNA,1,T cell,MAIT,T cell_RNA
14758_RNA,1,T cell,CD4 Memory,T cell_RNA
14762_RNA,1,T cell,CD4 Memory,T cell_RNA
14764_RNA,1,T cell,CD8 Naive,T cell_RNA
14765_RNA,1,B cell,Naive B,B cell_RNA
14766_RNA,1,B cell,Naive B,B cell_RNA
14767_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14771_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14772_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14773_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14776_RNA,1,T cell,MAIT,T cell_RNA
14777_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14780_RNA,1,Progenitor cells,Prog_B 2,Progenitor cells_RNA
14781_RNA,1,T cell,CD4 Memory,T cell_RNA
14783_RNA,1,T cell,CD4 Naive,T cell_RNA
14788_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
14791_RNA,1,T cell,Treg,T cell_RNA
14792_RNA,1,B cell,Memory B,B cell_RNA
14795_RNA,1,T cell,CD4 Naive,T cell_RNA
14796_RNA,1,B cell,Memory B,B cell_RNA
14798_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14799_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14800_RNA,1,T cell,CD4 Memory,T cell_RNA
14802_RNA,1,B cell,Memory B,B cell_RNA
14803_RNA,1,T cell,CD4 Memory,T cell_RNA
14808_RNA,1,T cell,CD4 Memory,T cell_RNA
14809_RNA,1,T cell,CD8 Naive,T cell_RNA
14812_RNA,1,T cell,CD4 Memory,T cell_RNA
14813_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14814_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14815_RNA,1,T cell,CD4 Naive,T cell_RNA
14816_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
14817_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14818_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
14820_RNA,1,T cell,CD8 Effector_1,T cell_RNA
14821_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14829_RNA,1,T cell,MAIT,T cell_RNA
14831_RNA,1,B cell,Naive B,B cell_RNA
14832_RNA,1,T cell,CD4 Naive,T cell_RNA
14834_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14835_RNA,1,NK,NK,NK_RNA
14837_RNA,1,B cell,Memory B,B cell_RNA
14839_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
14842_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14845_RNA,1,T cell,CD4 Naive,T cell_RNA
14847_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14849_RNA,1,NK,NK,NK_RNA
14851_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14852_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14856_RNA,1,T cell,CD4 Naive,T cell_RNA
14859_RNA,1,T cell,CD8 Naive,T cell_RNA
14860_RNA,1,B cell,Memory B,B cell_RNA
14862_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14864_RNA,1,T cell,MAIT,T cell_RNA
14866_RNA,1,B cell,Memory B,B cell_RNA
14867_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14868_RNA,1,NK,NK,NK_RNA
14871_RNA,1,T cell,CD4 Naive,T cell_RNA
14872_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14874_RNA,1,B cell,Memory B,B cell_RNA
14876_RNA,1,T cell,CD8 Naive,T cell_RNA
14877_RNA,1,T cell,CD8 Effector_2,T cell_RNA
14879_RNA,1,T cell,CD4 Naive,T cell_RNA
14883_RNA,1,T cell,CD4 Naive,T cell_RNA
14885_RNA,1,T cell,CD8 Naive,T cell_RNA
14887_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
14889_RNA,1,T cell,CD8 Memory_2,T cell_RNA
14892_RNA,1,T cell,CD4 Memory,T cell_RNA
14895_RNA,1,B cell,Memory B,B cell_RNA
14896_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14898_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14899_RNA,1,T cell,CD4 Naive,T cell_RNA
14901_RNA,1,B cell,Memory B,B cell_RNA
14902_RNA,1,B cell,Naive B,B cell_RNA
14903_RNA,1,T cell,CD4 Memory,T cell_RNA
14906_RNA,1,NK,NK,NK_RNA
14907_RNA,1,T cell,Treg,T cell_RNA
14908_RNA,1,T cell,CD4 Naive,T cell_RNA
14910_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14913_RNA,1,Progenitor cells,Prog_B 1,Progenitor cells_RNA
14914_RNA,1,T cell,CD8 Naive,T cell_RNA
14915_RNA,1,T cell,MAIT,T cell_RNA
14916_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14917_RNA,1,T cell,CD8 Effector_2,T cell_RNA
14920_RNA,1,T cell,CD8 Naive,T cell_RNA
14922_RNA,1,T cell,CD4 Memory,T cell_RNA
14923_RNA,1,B cell,Memory B,B cell_RNA
14926_RNA,1,B cell,Naive B,B cell_RNA
14927_RNA,1,B cell,Naive B,B cell_RNA
14928_RNA,1,T cell,CD8 Memory_1,T cell_RNA
14930_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14932_RNA,1,Progenitor cells,Prog_B 1,Progenitor cells_RNA
14935_RNA,1,B cell,Memory B,B cell_RNA
14937_RNA,1,Progenitor cells,Prog_DC,Progenitor cells_RNA
14939_RNA,1,T cell,CD8 Naive,T cell_RNA
14941_RNA,1,T cell,CD4 Naive,T cell_RNA
14946_RNA,1,T cell,CD4 Naive,T cell_RNA
14947_RNA,1,T cell,CD4 Naive,T cell_RNA
14949_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14951_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14953_RNA,1,T cell,CD8 Effector_1,T cell_RNA
14954_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14956_RNA,1,B cell,Memory B,B cell_RNA
14960_RNA,1,T cell,CD4 Memory,T cell_RNA
14961_RNA,1,B cell,Memory B,B cell_RNA
14964_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14967_RNA,1,B cell,Naive B,B cell_RNA
14969_RNA,1,NK,NK,NK_RNA
14970_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14972_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14973_RNA,1,T cell,CD4 Memory,T cell_RNA
14974_RNA,1,B cell,Naive B,B cell_RNA
14977_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14985_RNA,1,B cell,Naive B,B cell_RNA
14986_RNA,1,B cell,Memory B,B cell_RNA
14987_RNA,1,T cell,CD4 Naive,T cell_RNA
14989_RNA,1,T cell,CD8 Naive,T cell_RNA
14990_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
14991_RNA,1,B cell,Memory B,B cell_RNA
14994_RNA,1,T cell,CD8 Naive,T cell_RNA
14995_RNA,1,T cell,CD8 Memory_2,T cell_RNA
14997_RNA,1,T cell,CD8 Memory_2,T cell_RNA
14998_RNA,1,T cell,CD4 Naive,T cell_RNA
14999_RNA,1,T cell,CD8 Naive,T cell_RNA
15002_RNA,1,T cell,CD4 Memory,T cell_RNA
15003_RNA,1,T cell,CD8 Naive,T cell_RNA
15007_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
15010_RNA,1,Progenitor cells,Prog_RBC,Progenitor cells_RNA
15012_RNA,1,T cell,CD4 Naive,T cell_RNA
15014_RNA,1,B cell,Naive B,B cell_RNA
15016_RNA,1,T cell,CD4 Naive,T cell_RNA
15019_RNA,1,T cell,CD4 Memory,T cell_RNA
15020_RNA,1,B cell,Naive B,B cell_RNA
15024_RNA,1,Mono/DC,pDC,Mono/DC_RNA
15025_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
15026_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
15027_RNA,1,T cell,CD4 Naive,T cell_RNA
15028_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
15029_RNA,1,T cell,CD4 Naive,T cell_RNA
15034_RNA,1,T cell,CD4 Memory,T cell_RNA
15035_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
15037_RNA,1,B cell,Memory B,B cell_RNA
15039_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
15041_RNA,1,T cell,CD8 Naive,T cell_RNA
15044_RNA,1,T cell,CD8 Memory_1,T cell_RNA
15045_RNA,1,T cell,gdT,T cell_RNA
15046_RNA,1,B cell,Naive B,B cell_RNA
15048_RNA,1,NK,NK,NK_RNA
15054_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
15055_RNA,1,Mono/DC,cDC2,Mono/DC_RNA
15056_RNA,1,NK,NK,NK_RNA
15057_RNA,1,B cell,Memory B,B cell_RNA
15059_RNA,1,T cell,CD4 Memory,T cell_RNA
15060_RNA,1,B cell,Naive B,B cell_RNA
15061_RNA,1,T cell,CD4 Memory,T cell_RNA
15065_RNA,1,Progenitor cells,HSC,Progenitor cells_RNA
15066_RNA,1,T cell,CD4 Naive,T cell_RNA
15067_RNA,1,T cell,CD4 Naive,T cell_RNA
15069_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
15071_RNA,1,T cell,CD8 Memory_2,T cell_RNA
15073_RNA,1,Mono/DC,cDC2,Mono/DC_RNA
15075_RNA,1,T cell,CD8 Naive,T cell_RNA
15076_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
15078_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
15079_RNA,1,B cell,Naive B,B cell_RNA
15083_RNA,1,T cell,CD4 Memory,T cell_RNA
15087_RNA,1,T cell,CD4 Memory,T cell_RNA
15088_RNA,1,NK,CD56 bright NK,NK_RNA
15089_RNA,1,T cell,CD4 Memory,T cell_RNA
15091_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
15092_RNA,1,T cell,CD4 Naive,T cell_RNA
15095_RNA,1,T cell,CD8 Memory_1,T cell_RNA
15096_RNA,1,Progenitor cells,LMPP,Progenitor cells_RNA
15099_RNA,1,NK,NK,NK_RNA
15100_RNA,1,B cell,Naive B,B cell_RNA
15101_RNA,1,NK,NK,NK_RNA
15103_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
15108_RNA,1,B cell,Memory B,B cell_RNA
15109_RNA,1,Progenitor cells,GMP,Progenitor cells_RNA
15110_RNA,1,B cell,Naive B,B cell_RNA
15111_RNA,1,T cell,CD8 Naive,T cell_RNA
15113_RNA,1,B cell,Naive B,B cell_RNA
15114_RNA,1,T cell,CD8 Effector_2,T cell_RNA
15115_RNA,1,T cell,CD4 Memory,T cell_RNA
15116_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
15118_RNA,1,T cell,CD8 Effector_2,T cell_RNA
15122_RNA,1,Mono/DC,CD16 Mono,Mono/DC_RNA
15125_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
15127_RNA,1,T cell,CD4 Naive,T cell_RNA
15128_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
15129_RNA,1,T cell,CD8 Naive,T cell_RNA
15130_RNA,1,B cell,Memory B,B cell_RNA
15131_RNA,1,T cell,CD8 Naive,T cell_RNA
15132_RNA,1,T cell,CD8 Naive,T cell_RNA
15135_RNA,1,T cell,CD4 Naive,T cell_RNA
15138_RNA,1,T cell,CD4 Memory,T cell_RNA
15139_RNA,1,T cell,CD4 Memory,T cell_RNA
15140_RNA,1,T cell,CD4 Naive,T cell_RNA
15141_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
15143_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
15144_RNA,1,T cell,MAIT,T cell_RNA
15145_RNA,1,B cell,Naive B,B cell_RNA
15149_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
15150_RNA,1,T cell,CD4 Naive,T cell_RNA
15151_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
15152_RNA,1,T cell,CD4 Naive,T cell_RNA
15153_RNA,1,NK,CD56 bright NK,NK_RNA
15154_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
15155_RNA,1,B cell,Naive B,B cell_RNA
15157_RNA,1,Mono/DC,CD14 Mono,Mono/DC_RNA
