Index,Flag,L1,L2,L1_02
18660_ADT,1,Progenitor cells,Prog_Mk,Progenitor cells_ADT
18665_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18666_ADT,1,T cell,CD8 Naive,T cell_ADT
18669_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18670_ADT,1,T cell,CD4 Memory,T cell_ADT
18675_ADT,1,T cell,CD4 Naive,T cell_ADT
18677_ADT,1,T cell,CD4 Naive,T cell_ADT
18679_ADT,1,T cell,CD4 Naive,T cell_ADT
18682_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18684_ADT,1,T cell,CD8 Naive,T cell_ADT
18686_ADT,1,T cell,CD8 Naive,T cell_ADT
18687_ADT,1,Progenitor cells,HSC,Progenitor cells_ADT
18688_ADT,1,Progenitor cells,Prog_B 1,Progenitor cells_ADT
18691_ADT,1,T cell,gdT,T cell_ADT
18696_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
18697_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18699_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18705_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18706_ADT,1,T cell,CD8 Memory_1,T cell_ADT
18707_ADT,1,B cell,Naive B,B cell_ADT
18708_ADT,1,T cell,CD8 Memory_2,T cell_ADT
18709_ADT,1,Mono/DC,CD16 Mono,Mono/DC_ADT
18711_ADT,1,B cell,Memory B,B cell_ADT
18712_ADT,1,B cell,Memory B,B cell_ADT
18716_ADT,1,T cell,CD4 Memory,T cell_ADT
18719_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18720_ADT,1,T cell,CD4 Naive,T cell_ADT
18722_ADT,1,T cell,MAIT,T cell_ADT
18728_ADT,1,T cell,CD4 Naive,T cell_ADT
18729_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
18731_ADT,1,B cell,Memory B,B cell_ADT
18734_ADT,1,T cell,CD8 Naive,T cell_ADT
18737_ADT,1,B cell,Memory B,B cell_ADT
18738_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18739_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18740_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
18741_ADT,1,T cell,CD8 Naive,T cell_ADT
18742_ADT,1,T cell,CD8 Naive,T cell_ADT
18744_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
18747_ADT,1,T cell,CD4 Naive,T cell_ADT
18749_ADT,1,NK,NK,NK_ADT
18751_ADT,1,T cell,CD4 Naive,T cell_ADT
18753_ADT,1,T cell,CD4 Naive,T cell_ADT
18757_ADT,1,B cell,Memory B,B cell_ADT
18760_ADT,1,T cell,CD4 Memory,T cell_ADT
18762_ADT,1,T cell,CD4 Memory,T cell_ADT
18763_ADT,1,NK,NK,NK_ADT
18765_ADT,1,T cell,MAIT,T cell_ADT
18767_ADT,1,T cell,CD8 Effector_1,T cell_ADT
18768_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18769_ADT,1,T cell,CD4 Naive,T cell_ADT
18771_ADT,1,NK,NK,NK_ADT
18772_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18773_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
18774_ADT,1,T cell,gdT,T cell_ADT
18775_ADT,1,T cell,CD8 Naive,T cell_ADT
18777_ADT,1,T cell,CD4 Naive,T cell_ADT
18778_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18779_ADT,1,T cell,CD4 Memory,T cell_ADT
18780_ADT,1,T cell,CD4 Naive,T cell_ADT
18782_ADT,1,T cell,CD4 Memory,T cell_ADT
18783_ADT,1,B cell,Memory B,B cell_ADT
18785_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
18786_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18787_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18790_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18791_ADT,1,B cell,Naive B,B cell_ADT
18792_ADT,1,T cell,CD4 Memory,T cell_ADT
18796_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18798_ADT,1,Mono/DC,CD16 Mono,Mono/DC_ADT
18803_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
18804_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18807_ADT,1,B cell,Naive B,B cell_ADT
18810_ADT,1,B cell,Memory B,B cell_ADT
18814_ADT,1,T cell,CD4 Naive,T cell_ADT
18820_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18821_ADT,1,T cell,CD8 Memory_1,T cell_ADT
18822_ADT,1,T cell,CD8 Naive,T cell_ADT
18824_ADT,1,T cell,CD4 Memory,T cell_ADT
18825_ADT,1,NK,NK,NK_ADT
18827_ADT,1,T cell,CD4 Memory,T cell_ADT
18828_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18832_ADT,1,B cell,Naive B,B cell_ADT
18833_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18835_ADT,1,Progenitor cells,LMPP,Progenitor cells_ADT
18837_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18840_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18841_ADT,1,T cell,CD8 Naive,T cell_ADT
18843_ADT,1,T cell,CD4 Memory,T cell_ADT
18844_ADT,1,NK,NK,NK_ADT
18845_ADT,1,T cell,CD8 Naive,T cell_ADT
18848_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18852_ADT,1,Mono/DC,pDC,Mono/DC_ADT
18853_ADT,1,T cell,CD8 Naive,T cell_ADT
18855_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
18858_ADT,1,B cell,Naive B,B cell_ADT
18859_ADT,1,Mono/DC,pDC,Mono/DC_ADT
18860_ADT,1,T cell,CD4 Memory,T cell_ADT
18861_ADT,1,T cell,CD4 Naive,T cell_ADT
18864_ADT,1,B cell,Memory B,B cell_ADT
18866_ADT,1,T cell,CD4 Naive,T cell_ADT
18868_ADT,1,B cell,Naive B,B cell_ADT
18869_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18872_ADT,1,T cell,CD8 Naive,T cell_ADT
18874_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18877_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18878_ADT,1,Progenitor cells,Prog_Mk,Progenitor cells_ADT
18880_ADT,1,T cell,Treg,T cell_ADT
18882_ADT,1,T cell,CD8 Effector_2,T cell_ADT
18883_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18887_ADT,1,T cell,CD8 Naive,T cell_ADT
18890_ADT,1,T cell,CD8 Naive,T cell_ADT
18892_ADT,1,B cell,Naive B,B cell_ADT
18893_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18894_ADT,1,T cell,CD4 Naive,T cell_ADT
18896_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18897_ADT,1,T cell,CD4 Memory,T cell_ADT
18899_ADT,1,T cell,CD8 Naive,T cell_ADT
18902_ADT,1,T cell,CD8 Naive,T cell_ADT
18904_ADT,1,T cell,CD4 Naive,T cell_ADT
18905_ADT,1,T cell,CD8 Memory_2,T cell_ADT
18906_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18909_ADT,1,T cell,CD8 Naive,T cell_ADT
18911_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
18912_ADT,1,Progenitor cells,LMPP,Progenitor cells_ADT
18915_ADT,1,T cell,CD8 Memory_2,T cell_ADT
18916_ADT,1,T cell,CD8 Naive,T cell_ADT
18918_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18919_ADT,1,NK,NK,NK_ADT
18920_ADT,1,T cell,CD8 Naive,T cell_ADT
18922_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18924_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18925_ADT,1,T cell,CD4 Naive,T cell_ADT
18929_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
18935_ADT,1,T cell,CD8 Naive,T cell_ADT
18936_ADT,1,T cell,CD8 Naive,T cell_ADT
18942_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18943_ADT,1,T cell,CD8 Naive,T cell_ADT
18945_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18946_ADT,1,T cell,MAIT,T cell_ADT
18949_ADT,1,T cell,CD8 Effector_1,T cell_ADT
18951_ADT,1,NK,NK,NK_ADT
18954_ADT,1,Progenitor cells,Prog_B 1,Progenitor cells_ADT
18955_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18956_ADT,1,T cell,CD4 Naive,T cell_ADT
18959_ADT,1,T cell,CD4 Memory,T cell_ADT
18960_ADT,1,T cell,CD4 Memory,T cell_ADT
18963_ADT,1,T cell,CD8 Naive,T cell_ADT
18964_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
18965_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18968_ADT,1,T cell,CD4 Memory,T cell_ADT
18969_ADT,1,T cell,CD4 Naive,T cell_ADT
18970_ADT,1,T cell,CD4 Naive,T cell_ADT
18972_ADT,1,T cell,CD8 Memory_1,T cell_ADT
18974_ADT,1,B cell,Memory B,B cell_ADT
18976_ADT,1,T cell,CD8 Memory_1,T cell_ADT
18977_ADT,1,B cell,Naive B,B cell_ADT
18978_ADT,1,T cell,CD4 Naive,T cell_ADT
18979_ADT,1,B cell,Naive B,B cell_ADT
18980_ADT,1,B cell,Memory B,B cell_ADT
18982_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18983_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18984_ADT,1,T cell,CD8 Effector_2,T cell_ADT
18985_ADT,1,T cell,CD4 Naive,T cell_ADT
18987_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
18988_ADT,1,Progenitor cells,HSC,Progenitor cells_ADT
18992_ADT,1,T cell,CD4 Naive,T cell_ADT
18993_ADT,1,T cell,CD4 Memory,T cell_ADT
18994_ADT,1,B cell,Memory B,B cell_ADT
18996_ADT,1,NK,NK,NK_ADT
19001_ADT,1,T cell,CD4 Memory,T cell_ADT
19002_ADT,1,T cell,CD8 Naive,T cell_ADT
19004_ADT,1,T cell,CD4 Memory,T cell_ADT
19005_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
19006_ADT,1,T cell,CD4 Naive,T cell_ADT
19008_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
19009_ADT,1,T cell,CD8 Naive,T cell_ADT
19012_ADT,1,B cell,Naive B,B cell_ADT
19014_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19016_ADT,1,T cell,CD4 Memory,T cell_ADT
19017_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19019_ADT,1,T cell,Treg,T cell_ADT
19020_ADT,1,T cell,CD8 Effector_1,T cell_ADT
19021_ADT,1,T cell,Treg,T cell_ADT
19025_ADT,1,B cell,Memory B,B cell_ADT
19026_ADT,1,Progenitor cells,HSC,Progenitor cells_ADT
19027_ADT,1,T cell,gdT,T cell_ADT
19028_ADT,1,T cell,CD8 Naive,T cell_ADT
19029_ADT,1,Progenitor cells,Prog_B 2,Progenitor cells_ADT
19030_ADT,1,T cell,MAIT,T cell_ADT
19035_ADT,1,T cell,CD8 Naive,T cell_ADT
19036_ADT,1,T cell,CD8 Memory_1,T cell_ADT
19037_ADT,1,T cell,CD8 Naive,T cell_ADT
19040_ADT,1,T cell,CD4 Memory,T cell_ADT
19041_ADT,1,B cell,Naive B,B cell_ADT
19044_ADT,1,T cell,CD4 Memory,T cell_ADT
19046_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19047_ADT,1,T cell,MAIT,T cell_ADT
19048_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19049_ADT,1,T cell,CD8 Naive,T cell_ADT
19050_ADT,1,T cell,CD4 Naive,T cell_ADT
19053_ADT,1,Mono/DC,pDC,Mono/DC_ADT
19054_ADT,1,T cell,CD4 Naive,T cell_ADT
19056_ADT,1,B cell,Naive B,B cell_ADT
19059_ADT,1,T cell,MAIT,T cell_ADT
19065_ADT,1,B cell,Naive B,B cell_ADT
19066_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19067_ADT,1,T cell,CD8 Naive,T cell_ADT
19068_ADT,1,T cell,CD8 Naive,T cell_ADT
19069_ADT,1,T cell,CD8 Naive,T cell_ADT
19072_ADT,1,Progenitor cells,Prog_Mk,Progenitor cells_ADT
19073_ADT,1,NK,NK,NK_ADT
19075_ADT,1,T cell,CD4 Naive,T cell_ADT
19077_ADT,1,T cell,MAIT,T cell_ADT
19080_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19082_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19084_ADT,1,B cell,Memory B,B cell_ADT
19085_ADT,1,T cell,CD4 Memory,T cell_ADT
19087_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
19088_ADT,1,B cell,Naive B,B cell_ADT
19089_ADT,1,B cell,Naive B,B cell_ADT
19091_ADT,1,T cell,CD4 Naive,T cell_ADT
19093_ADT,1,T cell,MAIT,T cell_ADT
19094_ADT,1,T cell,CD4 Naive,T cell_ADT
19095_ADT,1,T cell,CD8 Memory_2,T cell_ADT
19097_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
19104_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19105_ADT,1,T cell,CD4 Memory,T cell_ADT
19107_ADT,1,B cell,Naive B,B cell_ADT
19109_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19110_ADT,1,T cell,CD8 Memory_1,T cell_ADT
19113_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
19115_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19120_ADT,1,Progenitor cells,Prog_B 1,Progenitor cells_ADT
19124_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
19128_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19132_ADT,1,B cell,Naive B,B cell_ADT
19133_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19134_ADT,1,B cell,Naive B,B cell_ADT
19135_ADT,1,T cell,CD4 Memory,T cell_ADT
19136_ADT,1,T cell,CD4 Naive,T cell_ADT
19137_ADT,1,T cell,MAIT,T cell_ADT
19139_ADT,1,T cell,CD8 Naive,T cell_ADT
19140_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19144_ADT,1,B cell,Naive B,B cell_ADT
19147_ADT,1,T cell,CD4 Memory,T cell_ADT
19149_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
19154_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19157_ADT,1,B cell,Memory B,B cell_ADT
19158_ADT,1,B cell,Naive B,B cell_ADT
19159_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19161_ADT,1,T cell,CD8 Naive,T cell_ADT
19162_ADT,1,T cell,CD8 Effector_2,T cell_ADT
19163_ADT,1,T cell,CD4 Naive,T cell_ADT
19165_ADT,1,T cell,CD8 Naive,T cell_ADT
19166_ADT,1,T cell,CD8 Naive,T cell_ADT
19168_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19169_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19172_ADT,1,NK,NK,NK_ADT
19173_ADT,1,T cell,CD4 Memory,T cell_ADT
19175_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19177_ADT,1,T cell,gdT,T cell_ADT
19179_ADT,1,T cell,CD4 Naive,T cell_ADT
19181_ADT,1,B cell,Naive B,B cell_ADT
19183_ADT,1,T cell,CD4 Memory,T cell_ADT
19186_ADT,1,T cell,Treg,T cell_ADT
19189_ADT,1,Progenitor cells,HSC,Progenitor cells_ADT
19190_ADT,1,T cell,CD8 Naive,T cell_ADT
19191_ADT,1,T cell,CD8 Naive,T cell_ADT
19193_ADT,1,T cell,CD8 Naive,T cell_ADT
19200_ADT,1,T cell,CD8 Effector_1,T cell_ADT
19205_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19207_ADT,1,T cell,CD4 Naive,T cell_ADT
19209_ADT,1,NK,NK,NK_ADT
19212_ADT,1,T cell,CD8 Effector_1,T cell_ADT
19214_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19215_ADT,1,T cell,CD8 Effector_2,T cell_ADT
19216_ADT,1,T cell,CD4 Naive,T cell_ADT
19221_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
19224_ADT,1,T cell,CD4 Naive,T cell_ADT
19225_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19229_ADT,1,T cell,CD4 Memory,T cell_ADT
19230_ADT,1,B cell,Naive B,B cell_ADT
19233_ADT,1,NK,NK,NK_ADT
19235_ADT,1,T cell,CD4 Memory,T cell_ADT
19237_ADT,1,T cell,gdT,T cell_ADT
19238_ADT,1,Progenitor cells,Prog_RBC,Progenitor cells_ADT
19240_ADT,1,NK,NK,NK_ADT
19242_ADT,1,T cell,CD4 Naive,T cell_ADT
19243_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19245_ADT,1,T cell,CD8 Naive,T cell_ADT
19249_ADT,1,B cell,Memory B,B cell_ADT
19250_ADT,1,NK,NK,NK_ADT
19251_ADT,1,T cell,CD8 Naive,T cell_ADT
19252_ADT,1,T cell,CD4 Naive,T cell_ADT
19253_ADT,1,T cell,CD4 Naive,T cell_ADT
19255_ADT,1,B cell,Memory B,B cell_ADT
19257_ADT,1,T cell,CD8 Naive,T cell_ADT
19261_ADT,1,T cell,CD8 Naive,T cell_ADT
19263_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19264_ADT,1,B cell,Memory B,B cell_ADT
19265_ADT,1,Mono/DC,pDC,Mono/DC_ADT
19269_ADT,1,T cell,CD8 Naive,T cell_ADT
19271_ADT,1,T cell,CD4 Naive,T cell_ADT
19272_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19273_ADT,1,T cell,CD4 Memory,T cell_ADT
19276_ADT,1,T cell,CD4 Naive,T cell_ADT
19282_ADT,1,T cell,CD8 Naive,T cell_ADT
19288_ADT,1,T cell,CD8 Naive,T cell_ADT
19289_ADT,1,Progenitor cells,Prog_Mk,Progenitor cells_ADT
19290_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19292_ADT,1,T cell,CD4 Naive,T cell_ADT
19295_ADT,1,T cell,CD8 Naive,T cell_ADT
19298_ADT,1,T cell,CD4 Naive,T cell_ADT
19299_ADT,1,T cell,CD4 Memory,T cell_ADT
19304_ADT,1,T cell,CD8 Naive,T cell_ADT
19305_ADT,1,B cell,Naive B,B cell_ADT
19308_ADT,1,B cell,Naive B,B cell_ADT
19309_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19311_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
19313_ADT,1,B cell,Memory B,B cell_ADT
19314_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19316_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19318_ADT,1,T cell,MAIT,T cell_ADT
19320_ADT,1,T cell,CD4 Memory,T cell_ADT
19321_ADT,1,T cell,CD4 Naive,T cell_ADT
19322_ADT,1,T cell,CD8 Naive,T cell_ADT
19323_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19324_ADT,1,T cell,CD4 Naive,T cell_ADT
19326_ADT,1,T cell,CD4 Naive,T cell_ADT
19327_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19328_ADT,1,T cell,gdT,T cell_ADT
19329_ADT,1,T cell,CD8 Effector_1,T cell_ADT
19330_ADT,1,T cell,CD4 Memory,T cell_ADT
19331_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19332_ADT,1,T cell,CD4 Memory,T cell_ADT
19333_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19335_ADT,1,B cell,Naive B,B cell_ADT
19336_ADT,1,T cell,CD8 Naive,T cell_ADT
19337_ADT,1,T cell,CD4 Memory,T cell_ADT
19339_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
19340_ADT,1,T cell,CD4 Memory,T cell_ADT
19341_ADT,1,T cell,CD8 Effector_1,T cell_ADT
19342_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19343_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19345_ADT,1,T cell,CD4 Memory,T cell_ADT
19349_ADT,1,T cell,CD8 Naive,T cell_ADT
19351_ADT,1,T cell,CD8 Naive,T cell_ADT
19352_ADT,1,T cell,CD4 Naive,T cell_ADT
19356_ADT,1,Progenitor cells,Prog_B 2,Progenitor cells_ADT
19357_ADT,1,T cell,CD4 Naive,T cell_ADT
19358_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19361_ADT,1,T cell,Treg,T cell_ADT
19364_ADT,1,T cell,CD4 Naive,T cell_ADT
19369_ADT,1,Mono/DC,pDC,Mono/DC_ADT
19370_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19373_ADT,1,T cell,CD8 Effector_2,T cell_ADT
19380_ADT,1,B cell,Plasmablast,B cell_ADT
19381_ADT,1,T cell,CD4 Memory,T cell_ADT
19382_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19384_ADT,1,B cell,Naive B,B cell_ADT
19385_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
19388_ADT,1,T cell,CD8 Naive,T cell_ADT
19391_ADT,1,Progenitor cells,LMPP,Progenitor cells_ADT
19394_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19395_ADT,1,T cell,CD4 Naive,T cell_ADT
19398_ADT,1,T cell,CD4 Memory,T cell_ADT
19399_ADT,1,T cell,Treg,T cell_ADT
19402_ADT,1,T cell,CD4 Naive,T cell_ADT
19403_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19408_ADT,1,T cell,CD4 Naive,T cell_ADT
19409_ADT,1,Mono/DC,CD16 Mono,Mono/DC_ADT
19410_ADT,1,T cell,CD8 Naive,T cell_ADT
19413_ADT,1,T cell,CD4 Naive,T cell_ADT
19418_ADT,1,T cell,CD8 Naive,T cell_ADT
19419_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19420_ADT,1,T cell,CD4 Memory,T cell_ADT
19421_ADT,1,B cell,Naive B,B cell_ADT
19422_ADT,1,T cell,CD8 Naive,T cell_ADT
19425_ADT,1,T cell,CD4 Memory,T cell_ADT
19428_ADT,1,B cell,Naive B,B cell_ADT
19429_ADT,1,T cell,CD8 Naive,T cell_ADT
19431_ADT,1,T cell,CD4 Memory,T cell_ADT
19435_ADT,1,T cell,CD4 Naive,T cell_ADT
19436_ADT,1,T cell,CD4 Naive,T cell_ADT
19437_ADT,1,T cell,CD8 Effector_2,T cell_ADT
19438_ADT,1,Progenitor cells,Prog_DC,Progenitor cells_ADT
19439_ADT,1,T cell,CD4 Memory,T cell_ADT
19441_ADT,1,T cell,CD8 Naive,T cell_ADT
19442_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19444_ADT,1,T cell,CD4 Naive,T cell_ADT
19445_ADT,1,T cell,CD4 Naive,T cell_ADT
19449_ADT,1,T cell,CD4 Naive,T cell_ADT
19450_ADT,1,T cell,CD4 Naive,T cell_ADT
19451_ADT,1,T cell,CD8 Naive,T cell_ADT
19452_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19453_ADT,1,T cell,CD4 Memory,T cell_ADT
19454_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19458_ADT,1,Progenitor cells,Prog_Mk,Progenitor cells_ADT
19459_ADT,1,T cell,CD4 Naive,T cell_ADT
19461_ADT,1,Mono/DC,cDC2,Mono/DC_ADT
19462_ADT,1,Progenitor cells,LMPP,Progenitor cells_ADT
19463_ADT,1,T cell,CD4 Memory,T cell_ADT
19466_ADT,1,T cell,CD4 Naive,T cell_ADT
19468_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19470_ADT,1,T cell,CD4 Memory,T cell_ADT
19473_ADT,1,Mono/DC,CD16 Mono,Mono/DC_ADT
19474_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19476_ADT,1,B cell,Memory B,B cell_ADT
19484_ADT,1,Progenitor cells,Prog_DC,Progenitor cells_ADT
19485_ADT,1,NK,CD56 bright NK,NK_ADT
19486_ADT,1,T cell,CD8 Naive,T cell_ADT
19488_ADT,1,T cell,CD4 Memory,T cell_ADT
19492_ADT,1,B cell,Memory B,B cell_ADT
19497_ADT,1,Progenitor cells,GMP,Progenitor cells_ADT
19498_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19501_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19502_ADT,1,T cell,CD8 Naive,T cell_ADT
19509_ADT,1,T cell,Treg,T cell_ADT
19510_ADT,1,T cell,CD4 Naive,T cell_ADT
19513_ADT,1,Mono/DC,CD16 Mono,Mono/DC_ADT
19514_ADT,1,T cell,CD4 Naive,T cell_ADT
19515_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19516_ADT,1,T cell,CD8 Naive,T cell_ADT
19519_ADT,1,T cell,Treg,T cell_ADT
19521_ADT,1,T cell,CD4 Memory,T cell_ADT
19523_ADT,1,T cell,CD8 Naive,T cell_ADT
19524_ADT,1,T cell,CD4 Memory,T cell_ADT
19526_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19527_ADT,1,T cell,CD8 Memory_2,T cell_ADT
19528_ADT,1,T cell,CD8 Naive,T cell_ADT
19532_ADT,1,T cell,CD4 Memory,T cell_ADT
19533_ADT,1,T cell,CD8 Naive,T cell_ADT
19535_ADT,1,B cell,Naive B,B cell_ADT
19538_ADT,1,Mono/DC,CD16 Mono,Mono/DC_ADT
19539_ADT,1,T cell,CD8 Effector_1,T cell_ADT
19540_ADT,1,T cell,MAIT,T cell_ADT
19543_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19544_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19547_ADT,1,T cell,CD8 Naive,T cell_ADT
19548_ADT,1,T cell,CD8 Effector_1,T cell_ADT
19553_ADT,1,B cell,Naive B,B cell_ADT
19555_ADT,1,NK,CD56 bright NK,NK_ADT
19556_ADT,1,NK,NK,NK_ADT
19558_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19559_ADT,1,T cell,CD4 Memory,T cell_ADT
19562_ADT,1,T cell,CD4 Memory,T cell_ADT
19563_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19567_ADT,1,Mono/DC,CD14 Mono,Mono/DC_ADT
19570_ADT,1,T cell,gdT,T cell_ADT
19571_ADT,1,T cell,CD8 Naive,T cell_ADT
19575_ADT,1,B cell,Naive B,B cell_ADT
19582_ADT,1,T cell,CD8 Naive,T cell_ADT
19584_ADT,1,T cell,CD8 Effector_1,T cell_ADT
19585_ADT,1,T cell,CD4 Memory,T cell_ADT
19586_ADT,1,T cell,CD4 Memory,T cell_ADT
19587_ADT,1,T cell,CD4 Memory,T cell_ADT
19593_ADT,1,T cell,CD4 Memory,T cell_ADT
19594_ADT,1,T cell,Treg,T cell_ADT
19595_ADT,1,T cell,CD8 Memory_2,T cell_ADT
19597_ADT,1,T cell,CD4 Memory,T cell_ADT
19600_ADT,1,B cell,Memory B,B cell_ADT
