Index,cell_type_00,cell_type_01,cell_type,cell_type_02
5554_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5555_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
5556_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5557_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5558_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
5559_RNA,gdT,gdT_RNA,CD8,CD8_RNA
5560_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5561_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5562_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5563_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5564_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
5565_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5566_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5567_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5568_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
5569_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
5570_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5571_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5572_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5573_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
5574_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5575_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5576_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5577_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
5578_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
5579_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5580_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5581_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
5582_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5583_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5584_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5585_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5586_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5587_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5588_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5589_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5590_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5591_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5592_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5593_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
5594_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5595_RNA,gdT,gdT_RNA,CD8,CD8_RNA
5596_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
5597_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5598_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5599_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
5600_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5601_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5602_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5603_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5604_RNA,NK,NK_RNA,NK,NK_RNA
5605_RNA,Treg,Treg_RNA,CD4,CD4_RNA
5606_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5607_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5608_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5609_RNA,NK,NK_RNA,NK,NK_RNA
5610_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
5611_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
5612_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5613_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5614_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5615_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5616_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5617_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5618_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
5619_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5620_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5621_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
5622_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5623_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5624_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5625_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5626_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5627_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5628_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
5629_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
5630_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
5631_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5632_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5633_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5634_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5635_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5636_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5637_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5638_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
5639_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5640_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
5641_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
5642_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5643_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5644_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
5645_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5646_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
5647_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5648_RNA,NK,NK_RNA,NK,NK_RNA
5649_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5650_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
5651_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5652_RNA,Treg,Treg_RNA,CD4,CD4_RNA
5653_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
5654_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
5655_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5656_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5657_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5658_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5659_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5660_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
5661_RNA,NK,NK_RNA,NK,NK_RNA
5662_RNA,Treg,Treg_RNA,CD4,CD4_RNA
5663_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5664_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5665_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5666_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5667_RNA,NK,NK_RNA,NK,NK_RNA
5668_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5669_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5670_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5671_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5672_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5673_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
5674_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5675_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
5676_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5677_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
5678_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5679_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5680_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5681_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5682_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5683_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5684_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5685_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5686_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5687_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
5688_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5689_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
5690_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
5691_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5692_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5693_RNA,gdT,gdT_RNA,CD8,CD8_RNA
5694_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
5695_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5696_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
5697_RNA,Treg,Treg_RNA,CD4,CD4_RNA
5698_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5699_RNA,NK,NK_RNA,NK,NK_RNA
5700_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5701_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5702_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5703_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5704_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5705_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
5706_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5707_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5708_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5709_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
5710_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5711_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5712_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5713_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5714_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5715_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5716_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5717_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5718_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5719_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5720_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
5721_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5722_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5723_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5724_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5725_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
5726_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
5727_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5728_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5729_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5730_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5731_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5732_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5733_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
5734_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5735_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5736_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5737_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5738_RNA,NK,NK_RNA,NK,NK_RNA
5739_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5740_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5741_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5742_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5743_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
5744_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
5745_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
5746_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
5747_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5748_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5749_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5750_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5751_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
5752_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5753_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
5754_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
5755_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
5756_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5757_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5758_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5759_RNA,gdT,gdT_RNA,CD8,CD8_RNA
5760_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5761_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5762_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5763_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5764_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5765_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5766_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5767_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
5768_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5769_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5770_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
5771_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5772_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
5773_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5774_RNA,Treg,Treg_RNA,CD4,CD4_RNA
5775_RNA,NK,NK_RNA,NK,NK_RNA
5776_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
5777_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5778_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5779_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
5780_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5781_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
5782_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5783_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5784_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5785_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5786_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5787_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
5788_RNA,NK,NK_RNA,NK,NK_RNA
5789_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5790_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5791_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5792_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5793_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
5794_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5795_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5796_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5797_RNA,gdT,gdT_RNA,CD8,CD8_RNA
5798_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5799_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5800_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5801_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5802_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5803_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5804_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
5805_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5806_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5807_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5808_RNA,NK,NK_RNA,NK,NK_RNA
5809_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5810_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5811_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5812_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5813_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5814_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5815_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5816_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5817_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
5818_RNA,NK,NK_RNA,NK,NK_RNA
5819_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
5820_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5821_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
5822_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5823_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5824_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5825_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
5826_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5827_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5828_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5829_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5830_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5831_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
5832_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5833_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5834_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
5835_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
5836_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5837_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5838_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5839_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5840_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5841_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5842_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5843_RNA,NK,NK_RNA,NK,NK_RNA
5844_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5845_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5846_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5847_RNA,NK,NK_RNA,NK,NK_RNA
5848_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5849_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5850_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
5851_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5852_RNA,NK,NK_RNA,NK,NK_RNA
5853_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5854_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
5855_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5856_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5857_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5858_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
5859_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5860_RNA,gdT,gdT_RNA,CD8,CD8_RNA
5861_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
5862_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5863_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5864_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5865_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
5866_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
5867_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5868_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5869_RNA,gdT,gdT_RNA,CD8,CD8_RNA
5870_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5871_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5872_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
5873_RNA,HSPC,HSPC_RNA,HSPC,HSPC_RNA
5874_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
5875_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
5876_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5877_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5878_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5879_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5880_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5881_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5882_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
5883_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5884_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5885_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
5886_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
5887_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5888_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
5889_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5890_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5891_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
5892_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
5893_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5894_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
5895_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5896_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5897_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
5898_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5899_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
5900_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
5901_RNA,NK,NK_RNA,NK,NK_RNA
5902_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
5903_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
5904_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
5905_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
5906_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
