Index,cell_type_00,cell_type_01,cell_type,cell_type_02
6470_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6471_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6474_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
6475_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6476_RNA,NK,NK_RNA,NK,NK_RNA
6478_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6479_RNA,NK,NK_RNA,NK,NK_RNA
6481_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6483_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6484_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6485_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6489_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6490_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
6491_RNA,gdT,gdT_RNA,CD8,CD8_RNA
6492_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6493_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
6495_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6498_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6501_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6502_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6504_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6505_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6507_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
6508_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6509_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6511_RNA,NK,NK_RNA,NK,NK_RNA
6512_RNA,gdT,gdT_RNA,CD8,CD8_RNA
6514_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6515_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6516_RNA,NK,NK_RNA,NK,NK_RNA
6517_RNA,Treg,Treg_RNA,CD4,CD4_RNA
6519_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
6520_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6521_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
6524_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
6525_RNA,Treg,Treg_RNA,CD4,CD4_RNA
6527_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6528_RNA,gdT,gdT_RNA,CD8,CD8_RNA
6529_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6530_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6531_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6532_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
6533_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6534_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6535_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6540_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6541_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
6542_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6543_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6544_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6546_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6547_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6548_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6549_RNA,NK,NK_RNA,NK,NK_RNA
6552_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6553_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6554_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
6555_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6557_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6558_RNA,gdT,gdT_RNA,CD8,CD8_RNA
6559_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6560_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6561_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
6562_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6563_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6564_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6566_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6567_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
6568_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6569_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6570_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6571_RNA,NK,NK_RNA,NK,NK_RNA
6572_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6573_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6574_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6575_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6577_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6578_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6579_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6581_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
6583_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
6587_RNA,Plasma,Plasma_RNA,B Cells,B Cells_RNA
6588_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
6589_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
6590_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6591_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6593_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6594_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6595_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6596_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
6597_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6599_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6601_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6602_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6604_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6605_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
6606_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6607_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6609_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6610_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6611_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6612_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6614_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6615_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6616_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6618_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6619_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6621_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6622_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6624_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
6626_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6627_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
6628_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6630_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6631_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6632_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6633_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
6635_RNA,NK,NK_RNA,NK,NK_RNA
6636_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6639_RNA,Treg,Treg_RNA,CD4,CD4_RNA
6642_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
6644_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6645_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6646_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6647_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6648_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6649_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6650_RNA,HSPC,HSPC_RNA,HSPC,HSPC_RNA
6651_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6652_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6653_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6654_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6658_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6659_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
6660_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6661_RNA,gdT,gdT_RNA,CD8,CD8_RNA
6662_RNA,Treg,Treg_RNA,CD4,CD4_RNA
6664_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
6665_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6667_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6668_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6670_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
6671_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
6672_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6674_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6675_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6676_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6677_RNA,Treg,Treg_RNA,CD4,CD4_RNA
6678_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6679_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6680_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6681_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6683_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6684_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6685_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6686_RNA,NK,NK_RNA,NK,NK_RNA
6687_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6688_RNA,NK,NK_RNA,NK,NK_RNA
6689_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6690_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6691_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
6692_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
6695_RNA,NK,NK_RNA,NK,NK_RNA
6697_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
6699_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6702_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
6704_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6705_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6707_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6708_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6711_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6712_RNA,gdT,gdT_RNA,CD8,CD8_RNA
6713_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6714_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6715_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
6716_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6717_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
6718_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
6719_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6722_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6723_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6726_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6728_RNA,gdT,gdT_RNA,CD8,CD8_RNA
6729_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6730_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6732_RNA,gdT,gdT_RNA,CD8,CD8_RNA
6733_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6734_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
6735_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6736_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6737_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6738_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6739_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6740_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6741_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6743_RNA,NK,NK_RNA,NK,NK_RNA
6744_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
6746_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
6747_RNA,Treg,Treg_RNA,CD4,CD4_RNA
6749_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6750_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
6751_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6753_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6754_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6755_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6757_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
6758_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
6759_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6760_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6761_RNA,NK,NK_RNA,NK,NK_RNA
6763_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6764_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6765_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6767_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6768_RNA,Treg,Treg_RNA,CD4,CD4_RNA
6769_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6770_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
6771_RNA,gdT,gdT_RNA,CD8,CD8_RNA
6772_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6774_RNA,NK,NK_RNA,NK,NK_RNA
6775_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6776_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6777_RNA,Treg,Treg_RNA,CD4,CD4_RNA
6778_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
6779_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
6780_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
6781_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6782_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6784_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6785_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6788_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6790_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6791_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6792_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6793_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
6796_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6800_RNA,NK,NK_RNA,NK,NK_RNA
6802_RNA,NK,NK_RNA,NK,NK_RNA
6803_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6804_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
6805_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6806_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6807_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6809_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6812_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6813_RNA,NK,NK_RNA,NK,NK_RNA
6814_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6817_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6819_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6820_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6821_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6822_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6823_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6824_RNA,NK,NK_RNA,NK,NK_RNA
6825_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6826_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6827_RNA,NK,NK_RNA,NK,NK_RNA
6828_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6831_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6832_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6835_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6836_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6837_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6838_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6840_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6843_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
6845_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
6849_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
6850_RNA,gdT,gdT_RNA,CD8,CD8_RNA
6851_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
6852_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
6853_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6854_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6855_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6857_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
6858_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
6859_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6863_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6864_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6866_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
6867_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6868_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
6870_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6871_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6872_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6874_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6875_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6876_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6877_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6878_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6879_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6881_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6882_RNA,Naive B,Naive B_RNA,B Cells,B Cells_RNA
6885_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6886_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6887_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6888_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
6889_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6890_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
6891_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
6894_RNA,Treg,Treg_RNA,CD4,CD4_RNA
6895_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6896_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6897_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6898_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6899_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6900_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6901_RNA,CD8 TEM_2,CD8 TEM_2_RNA,CD8,CD8_RNA
6902_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6903_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
6904_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
6905_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6908_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
6909_RNA,CD16 Mono,CD16 Mono_RNA,Monocytes,Monocytes_RNA
6910_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6911_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6912_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6913_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6914_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6915_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
6916_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6919_RNA,CD8 TEM_1,CD8 TEM_1_RNA,CD8,CD8_RNA
6921_RNA,CD4 TEM,CD4 TEM_RNA,CD4,CD4_RNA
6922_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6923_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6924_RNA,NK,NK_RNA,NK,NK_RNA
6926_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6927_RNA,Memory B,Memory B_RNA,B Cells,B Cells_RNA
6929_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6931_RNA,Treg,Treg_RNA,CD4,CD4_RNA
6932_RNA,NK,NK_RNA,NK,NK_RNA
6933_RNA,MAIT,MAIT_RNA,MAIT,MAIT_RNA
6934_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6935_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
6936_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6938_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6939_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6940_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6942_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6943_RNA,gdT,gdT_RNA,CD8,CD8_RNA
6944_RNA,CD4 Naive,CD4 Naive_RNA,CD4,CD4_RNA
6945_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6946_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6947_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6948_RNA,pDC,pDC_RNA,Dendritic Cells,Dendritic Cells_RNA
6950_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6951_RNA,NK,NK_RNA,NK,NK_RNA
6952_RNA,NK,NK_RNA,NK,NK_RNA
6955_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6956_RNA,CD8 Naive,CD8 Naive_RNA,CD8,CD8_RNA
6957_RNA,CD4 TCM,CD4 TCM_RNA,CD4,CD4_RNA
6959_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
6960_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
6961_RNA,cDC,cDC_RNA,Dendritic Cells,Dendritic Cells_RNA
6963_RNA,Intermediate B,Intermediate B_RNA,B Cells,B Cells_RNA
6964_RNA,CD14 Mono,CD14 Mono_RNA,Monocytes,Monocytes_RNA
